dbg_omega_pll_rad_s,dbg_iq_a,dbg_iq_cmd_a,iq_sweep.active
94.065254,0.262981,0.239797,0.000000
90.691742,0.178215,0.307634,0.000000
95.306168,0.220004,0.307634,0.000000
95.573929,0.290586,0.261385,0.000000
93.459587,0.234015,0.261385,0.000000
99.558403,0.225904,0.275952,0.000000
104.657516,0.361473,0.275952,0.000000
105.220230,-0.004345,0.172918,0.000000
107.239075,-0.079705,0.172918,0.000000
112.857445,0.431089,0.133253,0.000000
113.742851,0.217185,0.133253,0.000000
110.078812,0.155047,0.102129,0.000000
111.377258,0.124500,0.102129,0.000000
111.491768,0.276188,0.105742,0.000000
104.215538,0.218529,0.105742,0.000000
101.253021,0.179167,0.202703,0.000000
101.758041,0.202889,0.202703,0.000000
98.065941,0.160159,0.215555,0.000000
93.938065,0.253344,0.215555,0.000000
94.658546,0.211469,0.292938,0.000000
96.277512,0.231448,0.292938,0.000000
94.602104,0.156182,0.268311,0.000000
93.860657,0.341233,0.268311,0.000000
99.740799,0.187408,0.266251,0.000000
100.400078,0.071376,0.266251,0.000000
100.389305,0.255197,0.229485,0.000000
105.025162,0.231702,0.229485,0.000000
105.077988,0.276460,0.165043,0.000000
99.834648,0.173842,0.165043,0.000000
96.957962,0.174517,0.241138,0.000000
97.358681,0.281546,0.241138,0.000000
95.402412,0.257832,0.251486,0.000000
89.143806,0.094495,0.251486,0.000000
89.716690,0.199746,0.342200,0.000000
91.306778,0.410668,0.342200,0.000000
86.016380,0.308903,0.333161,0.000000
86.576668,0.197232,0.333161,0.000000
91.110229,0.401802,0.340062,0.000000
91.894524,0.348010,0.340062,0.000000
91.051300,0.296084,0.310047,0.000000
94.783562,0.396273,0.310047,0.000000
100.604477,0.349719,0.248626,0.000000
100.557869,0.142358,0.248626,0.000000
100.314728,0.145065,0.232421,0.000000
106.473579,-0.013632,0.232421,0.000000
105.461494,0.300661,0.154772,0.000000
102.226494,-0.004982,0.154772,0.000000
105.023819,0.217788,0.196191,0.000000
106.286873,0.098432,0.196191,0.000000
103.734818,0.147193,0.172884,0.000000
102.042633,0.239903,0.172884,0.000000
103.647690,0.330481,0.201512,0.000000
102.827560,0.691274,0.201512,0.000000
99.445122,0.204026,0.214070,0.000000
102.305244,0.030670,0.214070,0.000000
104.836906,0.177430,0.182495,0.000000
100.792534,0.113540,0.182495,0.000000
101.745789,0.113995,0.224507,0.000000
106.727524,0.228839,0.224507,0.000000
103.847130,0.108522,0.150239,0.000000
98.114685,0.329861,0.150239,0.000000
97.109146,0.282371,0.254358,0.000000
96.873947,-0.094367,0.254358,0.000000
91.509857,0.341037,0.272930,0.000000
89.858734,0.154142,0.272930,0.000000
94.505356,0.261062,0.308171,0.000000
93.686104,0.293066,0.308171,0.000000
92.739220,0.198024,0.301162,0.000000
99.332336,0.341043,0.301162,0.000000
104.295525,0.085626,0.210164,0.000000
105.186546,0.401295,0.210164,0.000000
108.610924,0.125562,0.168322,0.000000
115.035278,0.235523,0.168322,0.000000
115.096504,0.259045,0.063709,0.000000
111.408440,0.097473,0.063709,0.000000
113.732185,0.226610,0.109094,0.000000
112.489059,0.086063,0.109094,0.000000
105.371162,0.049324,0.128792,0.000000
103.884621,0.136887,0.128792,0.000000
103.138863,0.303623,0.185057,0.000000
98.022491,0.058689,0.185057,0.000000
94.496033,0.331055,0.263462,0.000000
95.675995,0.301910,0.263462,0.000000
96.967293,0.232169,0.258253,0.000000
94.695419,0.237887,0.258253,0.000000
96.232895,0.201043,0.283704,0.000000
101.848137,-0.053778,0.283704,0.000000
101.473450,0.281852,0.195065,0.000000
101.488464,0.275884,0.195065,0.000000
105.336479,0.212137,0.193816,0.000000
104.918503,0.233169,0.193816,0.000000
99.917374,0.197421,0.194362,0.000000
97.856598,0.154205,0.194362,0.000000
98.685272,0.149666,0.241491,0.000000
94.514374,0.362352,0.241491,0.000000
90.311775,0.249560,0.307684,0.000000
91.817337,0.281681,0.307684,0.000000
90.889427,0.033923,0.301031,0.000000
87.318573,-0.067150,0.301031,0.000000
89.375343,0.442429,0.356363,0.000000
93.441765,0.325617,0.356363,0.000000
93.507683,0.351569,0.285812,0.000000
94.905327,0.265110,0.285812,0.000000
100.473923,0.301025,0.259617,0.000000
104.328773,0.299115,0.259617,0.000000
102.008247,0.262132,0.189588,0.000000
103.577812,0.172144,0.189588,0.000000
107.987190,0.265898,0.163889,0.000000
104.737213,0.229590,0.163889,0.000000
103.620056,0.089124,0.191560,0.000000
106.458626,0.169659,0.191560,0.000000
105.317039,0.065956,0.158152,0.000000
103.232269,0.077919,0.158152,0.000000
102.663742,0.190761,0.201829,0.000000
104.439346,0.192413,0.201829,0.000000
101.578583,0.166867,0.188168,0.000000
99.567924,-0.058951,0.188168,0.000000
103.915665,0.248269,0.217587,0.000000
103.869766,0.202855,0.217587,0.000000
101.672173,0.158528,0.193624,0.000000
103.301888,0.269146,0.193624,0.000000
103.741249,0.036983,0.185007,0.000000
99.521317,0.198803,0.185007,0.000000
97.325668,0.229414,0.242948,0.000000
98.525520,0.262780,0.242948,0.000000
96.622055,0.326706,0.239474,0.000000
90.897247,0.239000,0.239474,0.000000
92.237335,0.283497,0.322876,0.000000
96.133514,0.252672,0.322876,0.000000
93.465866,0.270696,0.270818,0.000000
95.165749,0.311473,0.270818,0.000000
102.849007,0.076159,0.241948,0.000000
105.001076,0.367924,0.241948,0.000000
105.504410,0.457775,0.176172,0.000000
109.508827,0.091413,0.176172,0.000000
113.741806,0.224550,0.104034,0.000000
111.363297,0.156482,0.104034,0.000000
109.112869,0.129229,0.126215,0.000000
111.375954,0.173837,0.126215,0.000000
107.739861,0.083847,0.112142,0.000000
101.400032,0.027360,0.112142,0.000000
101.377113,0.263752,0.216861,0.000000
99.826286,0.141659,0.216861,0.000000
95.082397,0.164046,0.244081,0.000000
93.299492,0.203654,0.244081,0.000000
95.359703,0.144740,0.284321,0.000000
95.744431,0.152717,0.284321,0.000000
93.052391,0.298805,0.276724,0.000000
96.157829,0.175190,0.276724,0.000000
100.914124,0.055379,0.238982,0.000000
98.938957,0.171067,0.238982,0.000000
102.501793,0.182015,0.226329,0.000000
106.035530,0.294342,0.226329,0.000000
102.842644,0.322519,0.171538,0.000000
97.753807,0.146204,0.171538,0.000000
97.059097,0.201412,0.254433,0.000000
97.189697,0.092955,0.254433,0.000000
92.354645,0.397100,0.265540,0.000000
87.866615,0.272353,0.265540,0.000000
90.411888,0.185199,0.340377,0.000000
89.027641,0.176896,0.340377,0.000000
84.976410,0.231819,0.358347,0.000000
88.781387,0.572918,0.358347,0.000000
91.567154,0.232348,0.318789,0.000000
91.440987,0.311320,0.318789,0.000000
92.359451,0.293906,0.314897,0.000000
98.318268,0.282234,0.314897,0.000000
101.635391,0.313549,0.222050,0.000000
99.875572,0.712384,0.222050,0.000000
103.720398,0.359612,0.224039,0.000000
107.557762,-0.002029,0.224039,0.000000
103.681053,0.126134,0.162658,0.000000
103.305855,0.202856,0.162658,0.000000
106.253067,0.108839,0.178756,0.000000
105.196945,0.169421,0.178756,0.000000
102.127396,0.211933,0.186447,0.000000
102.352531,0.438454,0.186447,0.000000
104.056427,0.167248,0.190942,0.000000
100.967216,0.176673,0.190942,0.000000
100.102829,0.062891,0.226608,0.000000
104.867126,0.332257,0.226608,0.000000
103.538643,0.157688,0.171207,0.000000
100.432747,0.129405,0.171207,0.000000
105.232162,0.312790,0.210664,0.000000
107.746216,0.056057,0.210664,0.000000
101.093376,0.035227,0.174238,0.000000
97.382088,0.127633,0.174238,0.000000
98.320580,0.353797,0.251986,0.000000
94.936790,0.282088,0.251986,0.000000
89.643463,0.197146,0.301124,0.000000
92.231361,0.294079,0.301124,0.000000
94.837212,0.220683,0.284184,0.000000
92.291527,0.339218,0.284184,0.000000
95.376778,0.224710,0.301909,0.000000
101.918678,0.231585,0.301909,0.000000
104.544594,0.209676,0.191034,0.000000
105.838539,0.336166,0.191034,0.000000
111.816902,0.055259,0.150189,0.000000
115.726883,0.269445,0.150189,0.000000
112.657402,0.091278,0.074892,0.000000
111.169266,0.111777,0.074892,0.000000
114.094193,0.062263,0.098783,0.000000
108.718590,-0.006845,0.098783,0.000000
103.683807,0.348042,0.168192,0.000000
103.592941,0.163897,0.168192,0.000000
100.907974,-0.016973,0.195707,0.000000
95.755371,0.092837,0.195707,0.000000
94.342491,0.205301,0.281685,0.000000
96.639961,0.202308,0.281685,0.000000
95.868042,0.153973,0.256669,0.000000
94.023994,0.354678,0.256669,0.000000
98.771317,-0.096774,0.274940,0.000000
102.952057,0.348550,0.274940,0.000000
100.400665,0.261843,0.204714,0.000000
102.924522,0.190996,0.204714,0.000000
105.989082,0.359887,0.181516,0.000000
102.433487,0.256369,0.181516,0.000000
97.949432,0.183728,0.222709,0.000000
98.044525,0.159212,0.222709,0.000000
97.229202,0.269827,0.242164,0.000000
91.804390,0.167223,0.242164,0.000000
89.931473,0.397937,0.323740,0.000000
92.681725,0.457723,0.323740,0.000000
88.559692,0.021921,0.309568,0.000000
87.077629,0.092941,0.309568,0.000000
90.928680,0.468272,0.344889,0.000000
93.918602,0.319129,0.344889,0.000000
93.304024,0.291738,0.288415,0.000000
96.737961,0.224780,0.288415,0.000000
103.051628,0.308190,0.237435,0.000000
103.816399,0.072166,0.237435,0.000000
101.496651,0.144014,0.198380,0.000000
105.799774,0.340929,0.198380,0.000000
107.225311,0.144547,0.152419,0.000000
103.366882,0.187428,0.152419,0.000000
104.702690,0.193701,0.193803,0.000000
106.611992,0.185880,0.193803,0.000000
105.017288,0.421998,0.161181,0.000000
102.217010,0.216505,0.161181,0.000000
103.229317,-0.037394,0.203182,0.000000
103.716553,0.589565,0.203182,0.000000
99.698257,-0.150877,0.200848,0.000000
100.606491,-0.010254,0.200848,0.000000
104.742996,0.222930,0.198783,0.000000
103.248024,0.229009,0.198783,0.000000
101.823708,0.220114,0.201648,0.000000
104.402031,0.244495,0.201648,0.000000
102.602257,0.114808,0.182118,0.000000
98.070274,0.596718,0.182118,0.000000
97.815872,0.273393,0.250275,0.000000
98.573189,0.359484,0.250275,0.000000
94.255348,0.062335,0.249180,0.000000
90.148186,0.259702,0.249180,0.000000
93.751617,0.260974,0.316586,0.000000
95.322121,0.207831,0.316586,0.000000
92.833168,0.364441,0.285377,0.000000
97.652519,0.098425,0.285377,0.000000
103.985268,0.040666,0.217892,0.000000
104.911644,-0.008536,0.217892,0.000000
106.417435,0.272026,0.177281,0.000000
111.845818,0.146808,0.177281,0.000000
113.461388,0.311049,0.090126,0.000000
110.235573,0.139783,0.090126,0.000000
110.479027,0.170897,0.133641,0.000000
111.484734,0.199557,0.133641,0.000000
104.928360,0.233526,0.129817,0.000000
100.848221,0.154347,0.129817,0.000000
101.405098,0.225971,0.214944,0.000000
98.524178,0.063902,0.214944,0.000000
93.818634,0.130760,0.258283,0.000000
93.773270,0.147831,0.258283,0.000000
95.713097,0.154644,0.278939,0.000000
95.013138,0.253741,0.278939,0.000000
93.449036,0.566078,0.288381,0.000000
98.620087,0.466556,0.288381,0.000000
100.980637,0.372494,0.221045,0.000000
99.958885,0.166724,0.221045,0.000000
104.558449,0.077180,0.216017,0.000000
105.529060,0.225480,0.216017,0.000000
100.662010,0.270735,0.186702,0.000000
97.080215,0.171242,0.186702,0.000000
97.261093,0.236319,0.257796,0.000000
95.994049,0.361315,0.257796,0.000000
90.298630,0.300194,0.285466,0.000000
88.963570,0.082046,0.285466,0.000000
90.928764,0.388394,0.323887,0.000000
86.700790,0.523573,0.323887,0.000000
85.236763,0.291641,0.374593,0.000000
90.467529,0.513687,0.374593,0.000000
91.636696,0.388589,0.311567,0.000000
90.784050,0.233319,0.311567,0.000000
93.635536,0.189141,0.315749,0.000000
100.000717,0.316171,0.315749,0.000000
101.523003,0.066037,0.214308,0.000000
100.230820,0.199850,0.214308,0.000000
106.089577,0.535921,0.205099,0.000000
106.532661,0.203982,0.205099,0.000000
102.691551,0.192282,0.179247,0.000000
104.579803,0.201542,0.179247,0.000000
106.741058,0.071495,0.167057,0.000000
104.512039,0.250617,0.167057,0.000000
102.008255,0.221590,0.194694,0.000000
103.506020,0.437545,0.194694,0.000000
103.507874,0.162158,0.183095,0.000000
99.730835,0.162755,0.183095,0.000000
101.610992,0.254566,0.231726,0.000000
105.140480,0.359687,0.231726,0.000000
101.534340,0.129684,0.183399,0.000000
101.259010,0.144324,0.183399,0.000000
106.270836,0.122935,0.194804,0.000000
105.069550,0.131596,0.194804,0.000000
98.824158,0.159394,0.201827,0.000000
97.142250,0.158005,0.201827,0.000000
97.523453,0.158729,0.249578,0.000000
92.496490,0.068677,0.249578,0.000000
89.546501,0.257555,0.322623,0.000000
94.081879,0.304682,0.322623,0.000000
94.536537,0.248247,0.272022,0.000000
92.747253,0.137034,0.272022,0.000000
98.648285,0.132523,0.281361,0.000000
103.862915,0.265295,0.281361,0.000000
105.529457,0.323559,0.175357,0.000000
108.215576,0.249882,0.175357,0.000000
114.722763,0.069588,0.115052,0.000000
115.531357,0.189406,0.115052,0.000000
111.943047,0.075411,0.084281,0.000000
112.953598,0.059859,0.084281,0.000000
113.223198,-0.027491,0.082953,0.000000
106.054268,0.321955,0.082953,0.000000
103.788956,0.099856,0.184265,0.000000
103.202805,0.155909,0.184265,0.000000
98.776894,0.171287,0.206714,0.000000
94.429871,0.078556,0.206714,0.000000
95.076523,0.259066,0.282597,0.000000
96.942245,0.188613,0.282597,0.000000
94.749344,0.360806,0.262450,0.000000
95.380302,0.095973,0.262450,0.000000
101.077263,0.074804,0.249288,0.000000
101.865410,0.528656,0.249288,0.000000
100.889191,0.209113,0.216696,0.000000
104.447380,0.187546,0.216696,0.000000
104.850868,0.260930,0.170124,0.000000
100.017204,0.151067,0.170124,0.000000
97.289185,0.167511,0.242523,0.000000
98.473129,0.071959,0.242523,0.000000
95.361511,0.136585,0.245816,0.000000
90.030708,0.373510,0.245816,0.000000
90.716072,0.423983,0.331956,0.000000
91.343407,0.208804,0.331956,0.000000
86.584579,0.325471,0.332029,0.000000
87.807533,0.249888,0.332029,0.000000
92.083260,0.379970,0.328280,0.000000
93.412216,0.361522,0.328280,0.000000
93.780090,0.336018,0.293719,0.000000
98.385391,0.506566,0.293719,0.000000
104.139000,0.262811,0.209816,0.000000
102.436043,0.395377,0.209816,0.000000
102.498085,0.208304,0.212260,0.000000
107.561043,0.194419,0.212260,0.000000
105.707130,0.123411,0.147376,0.000000
103.168663,0.266211,0.147376,0.000000
105.733978,0.104186,0.187717,0.000000
105.788277,0.238455,0.187717,0.000000
103.706230,0.302620,0.168459,0.000000
102.207970,0.218334,0.168459,0.000000
104.146370,0.123488,0.197559,0.000000
102.319778,0.528150,0.197559,0.000000
99.093712,0.095917,0.219387,0.000000
102.285080,0.225261,0.219387,0.000000
104.137413,0.241483,0.186853,0.000000
101.936356,0.263514,0.186853,0.000000
102.091721,0.233192,0.212079,0.000000
103.876442,0.404143,0.212079,0.000000
100.543999,0.106177,0.194792,0.000000
97.164177,0.390745,0.194792,0.000000
97.919807,0.258856,0.251303,0.000000
97.562515,0.368410,0.251303,0.000000
91.923035,0.028396,0.268705,0.000000
90.705383,0.258277,0.268705,0.000000
95.707542,0.192983,0.296984,0.000000
94.271454,0.232424,0.296984,0.000000
93.695404,0.338196,0.294812,0.000000
100.814095,-0.048399,0.294812,0.000000
104.911324,0.246456,0.191970,0.000000
105.020683,0.362904,0.191970,0.000000
107.588730,0.356871,0.166855,0.000000
113.305969,0.253930,0.166855,0.000000
112.678368,0.102550,0.086374,0.000000
109.424614,0.153900,0.086374,0.000000
111.874092,0.213800,0.127005,0.000000
109.809875,0.037953,0.127005,0.000000
102.962059,0.090201,0.152571,0.000000
101.130379,0.359250,0.152571,0.000000
100.803871,0.176169,0.212438,0.000000
96.493507,0.142542,0.212438,0.000000
93.043579,0.295599,0.279642,0.000000
94.979744,0.080285,0.279642,0.000000
96.068237,0.269225,0.266967,0.000000
94.028694,0.209894,0.266967,0.000000
94.647003,0.194170,0.291762,0.000000
100.629860,0.241984,0.291762,0.000000
99.897484,0.357365,0.211003,0.000000
101.184555,0.453005,0.211003,0.000000
106.044044,0.112951,0.190450,0.000000
104.180893,0.250939,0.190450,0.000000
98.851852,0.258332,0.204817,0.000000
96.835243,0.154246,0.204817,0.000000
97.580795,0.242959,0.254016,0.000000
93.939690,0.108268,0.254016,0.000000
88.389641,0.167652,0.311494,0.000000
89.648750,0.162299,0.311494,0.000000
89.715454,0.299516,0.319203,0.000000
85.103844,0.350574,0.319203,0.000000
87.678284,0.215103,0.378324,0.000000
91.464310,0.345248,0.378324,0.000000
91.739090,0.367845,0.310005,0.000000
91.460793,0.181528,0.310005,0.000000
96.496078,0.350578,0.295112,0.000000
101.644203,0.123241,0.295112,0.000000
100.297836,0.350806,0.207770,0.000000
101.956024,0.240837,0.207770,0.000000
107.462914,0.479039,0.176609,0.000000
104.693558,0.293424,0.176609,0.000000
102.552628,0.246954,0.195270,0.000000
105.748039,0.159442,0.195270,0.000000
106.011803,0.214553,0.162164,0.000000
102.610268,-0.022249,0.162164,0.000000
101.942856,0.082711,0.206662,0.000000
103.937576,-0.068207,0.206662,0.000000
102.026291,0.250821,0.187045,0.000000
99.293274,-0.148080,0.187045,0.000000
103.713715,0.211669,0.220321,0.000000
104.266541,0.327325,0.220321,0.000000
100.412292,0.153393,0.201196,0.000000
103.448242,0.273633,0.201196,0.000000
107.774612,0.271330,0.167545,0.000000
102.492538,0.126566,0.167545,0.000000
97.616829,0.308149,0.227810,0.000000
97.590569,0.105526,0.227810,0.000000
96.241783,0.092739,0.247668,0.000000
90.489853,0.371868,0.247668,0.000000
91.256584,0.403107,0.329260,0.000000
95.215309,0.236944,0.329260,0.000000
93.542755,0.251431,0.278025,0.000000
94.832504,0.414298,0.278025,0.000000
101.673859,-0.054113,0.249550,0.000000
105.053017,0.111017,0.249550,0.000000
105.832550,0.198317,0.170217,0.000000
111.045143,0.246939,0.170217,0.000000
116.349083,0.282015,0.085852,0.000000
114.477570,0.188324,0.085852,0.000000
111.657257,0.084238,0.100573,0.000000
114.570168,0.118543,0.100573,0.000000
110.731750,0.118720,0.082767,0.000000
104.632950,-0.060805,0.082767,0.000000
104.765335,0.248970,0.185966,0.000000
102.471146,0.295039,0.185966,0.000000
97.033821,0.114165,0.221676,0.000000
94.696686,0.228545,0.221676,0.000000
96.735138,0.175004,0.273856,0.000000
96.428940,0.125127,0.273856,0.000000
94.194588,0.250861,0.272230,0.000000
98.062828,0.523518,0.272230,0.000000
102.620941,0.081174,0.221063,0.000000
101.349518,0.459919,0.221063,0.000000
102.712357,0.243480,0.213360,0.000000
105.683983,0.195814,0.213360,0.000000
103.162498,0.259181,0.170476,0.000000
98.322281,0.096661,0.170476,0.000000
98.432198,0.345133,0.247023,0.000000
98.144646,0.173316,0.247023,0.000000
92.414291,0.298978,0.262185,0.000000
89.615784,-0.120507,0.262185,0.000000
92.188797,0.224203,0.317540,0.000000
89.201775,0.373596,0.317540,0.000000
86.254715,0.424294,0.351491,0.000000
90.196342,0.323683,0.351491,0.000000
93.502716,0.435707,0.307935,0.000000
93.318993,0.265582,0.307935,0.000000
95.834969,0.294962,0.287383,0.000000
101.816055,0.263735,0.287383,0.000000
103.347954,0.121449,0.186989,0.000000
101.304199,0.255486,0.186989,0.000000
105.059570,0.470840,0.205819,0.000000
107.452904,0.169831,0.205819,0.000000
103.494675,0.264875,0.165408,0.000000
103.955757,0.113524,0.165408,0.000000
106.256378,0.101164,0.173211,0.000000
105.769508,0.176589,0.173211,0.000000
102.569733,0.149292,0.182403,0.000000
102.886902,0.080756,0.182403,0.000000
103.764587,0.450132,0.188951,0.000000
100.077324,0.269149,0.188951,0.000000
99.778000,0.059990,0.237024,0.000000
104.029839,0.287837,0.237024,0.000000
102.965714,0.312867,0.182102,0.000000
101.102837,0.146300,0.182102,0.000000
103.375130,0.072256,0.208948,0.000000
102.683617,0.479100,0.208948,0.000000
98.448387,0.245102,0.214117,0.000000
97.413864,-0.034119,0.214117,0.000000
98.377739,0.195597,0.247868,0.000000
95.310188,0.301973,0.247868,0.000000
